_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64919840,inwestycja-bliska-wola-cesja-od-dewelopera-ID4ooCc,Inwestycja | Bliska Wola | Cesja Od Dewelopera,https://www.otodom.pl/pl/ofertainwestycja-bliska-wola-cesja-od-dewelopera-ID4ooCc,1061340PLN,,24500PLN,43.32,TWO,2023-12-19 17:35:24,ul. Marcina Kasprzaka,Warszawa,mazowieckie
64927966,3-pokojowe-mieszkanie-57m2-ogrodek-ID4oqJg,3-pokojowe mieszkanie 57m2 + ogródek,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-57m2-ogrodek-ID4oqJg,,,,57.91,THREE,2023-12-22 15:22:05,al. Aleje Jerozolimskie,Warszawa,mazowieckie
64927949,2-pokojowe-mieszkanie-44m2-balkon-bez-prowizji-ID4oqIZ,2-pokojowe mieszkanie 44m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-44m2-balkon-bez-prowizji-ID4oqIZ,,,,44.98,TWO,2023-12-22 15:22:02,al. Aleje Jerozolimskie,Warszawa,mazowieckie
64929228,3-pokojowe-mieszkanie-62m2-2-ogrodki-ID4or3C,3-pokojowe mieszkanie 62m2 + 2 ogródki,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-62m2-2-ogrodki-ID4or3C,,,,62.52,THREE,2023-12-23 10:04:24,ul. Posag 7 Panien,Warszawa,mazowieckie
64927975,3-pokojowe-mieszkanie-63m2-ogrodek-bezposrednio-ID4oqJp,3-pokojowe mieszkanie 63m2 + ogródek Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-63m2-ogrodek-bezposrednio-ID4oqJp,,,,63.06,THREE,2023-12-22 15:22:08,al. Aleje Jerozolimskie,Warszawa,mazowieckie
64927988,3-pokojowe-mieszkanie-67m2-3-balkony-ID4oqJC,3-pokojowe mieszkanie 67m2 + 3 balkony,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-67m2-3-balkony-ID4oqJC,,,,67.95,THREE,2023-12-22 15:22:15,al. Aleje Jerozolimskie,Warszawa,mazowieckie
64929275,3-pokojowe-mieszkanie-52m2-loggia-bezposrednio-ID4or4n,3-pokojowe mieszkanie 52m2 + loggia Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-52m2-loggia-bezposrednio-ID4or4n,,,,52.55,THREE,2023-12-23 10:04:29,ul. Posag 7 Panien,Warszawa,mazowieckie
64929367,3-pokojowe-mieszkanie-53m2-loggia-ID4or5R,3-pokojowe mieszkanie 53m2 + loggia,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-53m2-loggia-ID4or5R,,,,53.13,THREE,2023-12-23 10:04:36,ul. Posag 7 Panien,Warszawa,mazowieckie
64929232,3-pokojowe-mieszkanie-61m2-balkon-bez-prowizji-ID4or3G,3-pokojowe mieszkanie 61m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-61m2-balkon-bez-prowizji-ID4or3G,,,,61.19,THREE,2023-12-23 10:04:25,ul. Posag 7 Panien,Warszawa,mazowieckie
64906135,nowy-gotowy-apartament-na-mokotowie-ID4ol39,"Nowy, gotowy apartament na Mokotowie",https://www.otodom.pl/pl/ofertanowy-gotowy-apartament-na-mokotowie-ID4ol39,2745600PLN,,26587PLN,103.27,FOUR,2023-12-14 10:41:04,ul. Mariana Zdziechowskiego,Warszawa,mazowieckie
