_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64766325,3-pokoje-balkon-w-kamienicy-150-m-od-metra-centrum-ID4nKG9,3 pokoje+balkon w kamienicy 150 m od metra Centrum,https://www.otodom.pl/pl/oferta3-pokoje-balkon-w-kamienicy-150-m-od-metra-centrum-ID4nKG9,1750000PLN,,24185PLN,72.36,THREE,2023-10-31 14:49:00,al. Aleje Jerozolimskie,Warszawa,mazowieckie
64764187,sliczne-mieszkanie-oraz-swietna-lokalizacja-ID4nK7F,Śliczne Mieszkanie Oraz Świetna Lokalizacja,https://www.otodom.pl/pl/ofertasliczne-mieszkanie-oraz-swietna-lokalizacja-ID4nK7F,996000PLN,,24900PLN,40,TWO,2023-10-30 23:05:15,ul. Belwederska,Warszawa,mazowieckie
64762745,3-pokojowe-mieszkanie-56m2-balkon-ID4nJKp,3-pokojowe mieszkanie 56m2 + balkon,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-56m2-balkon-ID4nJKp,,,,56.05,THREE,2023-10-30 14:59:51,ul. Aluzyjna,Warszawa,mazowieckie
64757117,blisko-centrum-2-pokoje-balkon-14-m2-ID4nIhD,"Blisko Centrum, 2 pokoje, balkon 14 m2",https://www.otodom.pl/pl/ofertablisko-centrum-2-pokoje-balkon-14-m2-ID4nIhD,1614907PLN,,28100PLN,57.47,TWO,2023-10-27 17:34:58,,Warszawa,mazowieckie
64754353,lokal-biurowy-ID4nHz3,Lokal biurowy,https://www.otodom.pl/pl/ofertalokal-biurowy-ID4nHz3,1100000PLN,,7926PLN,138.79,SEVEN,2023-10-27 01:55:27,ul. Bartycka,Warszawa,mazowieckie
64752332,nowa-inwestycja-ii-etap-osiedla-mloda-bialoleka-ID4nH2s,"Nowa inwestycja - II etap Osiedla Młoda Białołęka,",https://www.otodom.pl/pl/ofertanowa-inwestycja-ii-etap-osiedla-mloda-bialoleka-ID4nH2s,787998PLN,,12200PLN,64.59,THREE,2023-10-26 14:20:26,ul. Geodezyjna,Warszawa,mazowieckie
64752333,nowa-inwestycja-ii-etap-osiedla-mloda-bialoleka-ID4nH2t,"Nowa inwestycja - II etap Osiedla Młoda Białołęka,",https://www.otodom.pl/pl/ofertanowa-inwestycja-ii-etap-osiedla-mloda-bialoleka-ID4nH2t,586040PLN,,13000PLN,45.08,TWO,2023-10-26 14:20:27,ul. Geodezyjna,Warszawa,mazowieckie
64752334,nowa-inwestycja-ii-etap-osiedla-mloda-bialoleka-ID4nH2u,"Nowa inwestycja - II etap Osiedla Młoda Białołęka,",https://www.otodom.pl/pl/ofertanowa-inwestycja-ii-etap-osiedla-mloda-bialoleka-ID4nH2u,651360PLN,,11800PLN,55.2,TWO,2023-10-26 14:20:29,ul. Geodezyjna,Warszawa,mazowieckie
64748082,mieszkanie-z-ogrodkiem-2019-rok-budowy-wola-ID4nFWU,"Mieszkanie z ogródkiem, 2019 rok budowy, Wola",https://www.otodom.pl/pl/ofertamieszkanie-z-ogrodkiem-2019-rok-budowy-wola-ID4nFWU,1200000PLN,1000PLN,20000PLN,60,THREE,2023-10-25 13:36:06,,Warszawa,mazowieckie
64746619,3-pokojowe-mieszkanie-56m2-ogrodek-ID4nFyj,3-pokojowe mieszkanie 56m2 + ogródek,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-56m2-ogrodek-ID4nFyj,,,,56.93,THREE,2023-10-25 09:24:52,ul. Chodakowska,Warszawa,mazowieckie
64746342,rozkladowe-dobra-komunikacja-ID4nFtQ,rozkładowe .dobra komunikacja,https://www.otodom.pl/pl/ofertarozkladowe-dobra-komunikacja-ID4nFtQ,679000PLN,,13945PLN,48.69,TWO,2023-10-25 01:49:14,,Warszawa,mazowieckie
64741948,kawalerka-z-pieknym-widokiem-na-centrum-ID4nEkY,Kawalerka z pięknym widokiem na centrum!,https://www.otodom.pl/pl/ofertakawalerka-z-pieknym-widokiem-na-centrum-ID4nEkY,485000PLN,300PLN,26575PLN,18.25,ONE,2023-10-23 22:12:07,ul. Młynarska,Warszawa,mazowieckie
64736834,lokal-uslugowy-125-57-m2-metro-ul-tuzycka-8-ID4nD0u,"Lokal usługowy 125,57 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/ofertalokal-uslugowy-125-57-m2-metro-ul-tuzycka-8-ID4nD0u,1500000PLN,,11946PLN,125.57,FOUR,2023-10-22 12:10:36,ul. Tużycka,Warszawa,mazowieckie
64736819,kawalerka-29-66-m2-metro-ul-tuzycka-8-ID4nD0f,"Kawalerka, 29,66 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/ofertakawalerka-29-66-m2-metro-ul-tuzycka-8-ID4nD0f,445000PLN,,15003PLN,29.66,ONE,2023-10-22 12:04:05,ul. Tużycka,Warszawa,mazowieckie
64736802,2-pokoje-48-45-m2-metro-ul-tuzycka-8-ID4nCZY,"2-pokoje, 48,45 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/oferta2-pokoje-48-45-m2-metro-ul-tuzycka-8-ID4nCZY,727000PLN,,15005PLN,48.45,TWO,2023-10-22 11:49:54,ul. Tużycka,Warszawa,mazowieckie
64736037,unikatowy-penthouse-173-m2-2-tarasy-na-dachu-ID4nCND,Unikatowy Penthouse 173 m2 + 2 tarasy na dachu!,https://www.otodom.pl/pl/ofertaunikatowy-penthouse-173-m2-2-tarasy-na-dachu-ID4nCND,5170000PLN,,29884PLN,173,FOUR,2023-10-21 17:20:43,,Warszawa,mazowieckie
64732558,nowe-2-pokoje-urzadzone-pod-klucz-bez-pcc-ID4nBTv,"Nowe, 2 pokoje, urządzone pod klucz! Bez Pcc!",https://www.otodom.pl/pl/ofertanowe-2-pokoje-urzadzone-pod-klucz-bez-pcc-ID4nBTv,729000PLN,500PLN,16617PLN,43.87,TWO,2023-10-20 12:53:04,ul. Modlińska,Warszawa,mazowieckie
64730646,3-pokoje-68-75-m2-metro-ul-tuzycka-8-ID4nBoG,"3-pokoje, 68,75 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/oferta3-pokoje-68-75-m2-metro-ul-tuzycka-8-ID4nBoG,1032000PLN,,15011PLN,68.75,THREE,2023-10-19 19:19:14,ul. Tużycka,Warszawa,mazowieckie
64730607,2-pokoje-48-31-m2-metro-ul-tuzycka-8-ID4nBo3,"2-pokoje, 48,31 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/oferta2-pokoje-48-31-m2-metro-ul-tuzycka-8-ID4nBo3,652185PLN,,13500PLN,48.31,TWO,2023-10-19 19:05:46,ul. Tużycka,Warszawa,mazowieckie
64730494,kawalerka-33-06-m2-metro-ul-tuzycka-8-ID4nBme,"Kawalerka, 33,06 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/ofertakawalerka-33-06-m2-metro-ul-tuzycka-8-ID4nBme,496000PLN,,15003PLN,33.06,ONE,2023-10-19 18:33:34,ul. Tużycka,Warszawa,mazowieckie
64730442,3-pokoje-67-25-m2-metro-ul-tuzycka-8-ID4nBlo,"3 pokoje, 67,25 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/oferta3-pokoje-67-25-m2-metro-ul-tuzycka-8-ID4nBlo,874000PLN,,12996PLN,67.25,THREE,2023-10-19 18:23:12,,Warszawa,mazowieckie
64730412,kawalerka-33-05-m2-metro-ul-tuzycka-8-ID4nBkU,"Kawalerka 33,05 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/ofertakawalerka-33-05-m2-metro-ul-tuzycka-8-ID4nBkU,496000PLN,,15008PLN,33.05,ONE,2023-10-19 18:12:48,ul. Tużycka,Warszawa,mazowieckie
64730406,apartament-warszawa-al-wilanowska-ID4nBkO,Apartament Warszawa al. Wilanowska,https://www.otodom.pl/pl/ofertaapartament-warszawa-al-wilanowska-ID4nBkO,3649000PLN,,22806PLN,160,FOUR,2023-10-19 18:10:56,,Warszawa,mazowieckie
64729805,3-pokojowe-mieszkanie-61m2-balkon-ID4nBb7,3-pokojowe mieszkanie 61m2 + balkon,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-61m2-balkon-ID4nBb7,,,,61,THREE,2023-10-19 16:01:23,ul. Posag 7 Panien,Warszawa,mazowieckie
64725906,lux-rondo-onz-2-pokoje-inwestycyjnie-ID4nAae,Lux ! Rondo Onz ! 2 Pokoje ! Inwestycyjnie !,https://www.otodom.pl/pl/ofertalux-rondo-onz-2-pokoje-inwestycyjnie-ID4nAae,759000PLN,420PLN,24484PLN,31,TWO,2023-10-18 16:40:27,,Warszawa,mazowieckie
64723683,4-pokojowe-mieszkanie-68m2-2-balkony-ID4nzAn,4-pokojowe mieszkanie 68m2 + 2 balkony,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-68m2-2-balkony-ID4nzAn,,,,68.72,FOUR,2023-10-18 10:26:36,ul.Ostródzka,Warszawa,mazowieckie
64706753,gotowiec-inwestycyjny-2-kawalerki-roi-8-ID4nwbj,Gotowiec inwestycyjny 2 kawalerki ROI 8%,https://www.otodom.pl/pl/ofertagotowiec-inwestycyjny-2-kawalerki-roi-8-ID4nwbj,888000PLN,,14687PLN,60.46,THREE,2023-10-12 15:13:03,,Warszawa,mazowieckie
64706419,dom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5W,Dom Hygge Twin - Nowa inwestycja na Mokotowie!,https://www.otodom.pl/pl/ofertadom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5W,825826PLN,,22700PLN,36.38,TWO,2023-10-12 14:17:12,ul. Bobrowiecka,Warszawa,mazowieckie
64706418,dom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5U,Dom Hygge Twin - Nowa inwestycja na Mokotowie!,https://www.otodom.pl/pl/ofertadom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5U,823466PLN,,22450PLN,36.68,TWO,2023-10-12 14:17:10,ul. Bobrowiecka,Warszawa,mazowieckie
64706413,dom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5P,Dom Hygge Twin - Nowa inwestycja na Mokotowie!,https://www.otodom.pl/pl/ofertadom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5P,889918PLN,,22450PLN,39.64,TWO,2023-10-12 14:16:53,ul. Bobrowiecka,Warszawa,mazowieckie
64706411,dom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5N,Dom Hygge Twin - Nowa inwestycja na Mokotowie!,https://www.otodom.pl/pl/ofertadom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5N,880008PLN,,22200PLN,39.64,TWO,2023-10-12 14:16:50,ul. Bobrowiecka,Warszawa,mazowieckie
64706409,dom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5L,Dom Hygge Twin - Nowa inwestycja na Mokotowie!,https://www.otodom.pl/pl/ofertadom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5L,860188PLN,,21700PLN,39.64,TWO,2023-10-12 14:16:45,ul. Bobrowiecka,Warszawa,mazowieckie
64706406,dom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5I,Dom Hygge Twin - Nowa inwestycja na Mokotowie!,https://www.otodom.pl/pl/ofertadom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5I,895306PLN,,22450PLN,39.88,TWO,2023-10-12 14:16:38,ul. Bobrowiecka,Warszawa,mazowieckie
64706407,dom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5J,Dom Hygge Twin - Nowa inwestycja na Mokotowie!,https://www.otodom.pl/pl/ofertadom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5J,895306PLN,,22450PLN,39.88,TWO,2023-10-12 14:16:41,ul. Bobrowiecka,Warszawa,mazowieckie
64706405,dom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5H,Dom Hygge Twin - Nowa inwestycja na Mokotowie!,https://www.otodom.pl/pl/ofertadom-hygge-twin-nowa-inwestycja-na-mokotowie-ID4nw5H,875366PLN,,21950PLN,39.88,TWO,2023-10-12 14:16:36,ul. Bobrowiecka,Warszawa,mazowieckie
