_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64819793,chmielna-duo-mieszkanie-2-pok-a2-95-ID4nYAx,Chmielna Duo | mieszkanie 2-pok. | A2.95,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-2-pok-a2-95-ID4nYAx,,,,42.92,TWO,2023-11-17 09:45:15,ul. Chmielna,Warszawa,mazowieckie
64846670,goclawek-68m2-2-balkony-garaz-metro-ID4o5A2,Gocławek 68m2  - | 2 Balkony | Garaż | *metro*,https://www.otodom.pl/pl/ofertagoclawek-68m2-2-balkony-garaz-metro-ID4o5A2,1100000PLN,1300PLN,16176PLN,68,THREE,2023-11-25 09:25:07,ul. Tarnowiecka,Warszawa,mazowieckie
64819784,chmielna-duo-mieszkanie-1-pok-a1-12-ID4nYAo,Chmielna Duo | mieszkanie 1-pok. | A1.12,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-a1-12-ID4nYAo,,,,37.77,ONE,2023-11-17 09:45:14,ul. Chmielna,Warszawa,mazowieckie
64819790,chmielna-duo-mieszkanie-1-pok-a1-13-ID4nYAu,Chmielna Duo | mieszkanie 1-pok. | A1.13,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-a1-13-ID4nYAu,,,,39.28,ONE,2023-11-17 09:45:15,ul. Chmielna,Warszawa,mazowieckie
64819786,chmielna-duo-mieszkanie-1-pok-a1-1-ID4nYAq,Chmielna Duo | mieszkanie 1-pok. | A1.1,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-a1-1-ID4nYAq,,,,38.6,ONE,2023-11-17 09:45:15,ul. Chmielna,Warszawa,mazowieckie
64819788,chmielna-duo-mieszkanie-1-pok-a2-93-ID4nYAs,Chmielna Duo | mieszkanie 1-pok. | A2.93,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-a2-93-ID4nYAs,,,,43.79,ONE,2023-11-17 09:45:15,ul. Chmielna,Warszawa,mazowieckie
64842858,wyjatkowy-apartament-z-tarasem-na-kabatach-ID4o4Ay,⭐⭐Wyjątkowy apartament z tarasem na Kabatach ⭐⭐,https://www.otodom.pl/pl/ofertawyjatkowy-apartament-z-tarasem-na-kabatach-ID4o4Ay,1750000PLN,1300PLN,18617PLN,94,THREE,2023-11-23 22:39:26,ul. Wąwozowa,Warszawa,mazowieckie
64769421,osiedle-legnicka-mieszkanie-1-pok-a-m04-ID4nLu5,Osiedle Legnicka | mieszkanie 1-pok. | A_M04,https://www.otodom.pl/pl/ofertaosiedle-legnicka-mieszkanie-1-pok-a-m04-ID4nLu5,,,,43.27,ONE,2023-11-02 09:28:55,ul. Legnicka,Warszawa,mazowieckie
64790214,3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4nQTs,3-pokojowe mieszkanie 60m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4nQTs,,,,60.12,THREE,2023-11-08 16:11:38,ul. Bluszczańska,Warszawa,mazowieckie
64827569,4-pokojowe-mieszkanie-75m2-balkon-ID4o0BX,4-pokojowe mieszkanie 75m2 + balkon,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-75m2-balkon-ID4o0BX,,,,75.36,FOUR,2023-11-20 12:30:47,ul. Kłobucka,Warszawa,mazowieckie
64855490,3-pokojowe-mieszkanie-niedaleko-metra-kabaty-ID4o7Si,3-pokojowe mieszkanie niedaleko metra Kabaty,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-niedaleko-metra-kabaty-ID4o7Si,1250000PLN,1280PLN,16150PLN,77.4,THREE,2023-11-28 14:30:41,ul. Relaksowa,Warszawa,mazowieckie
64827541,4-pokojowe-mieszkanie-82m2-balkon-bezposrednio-ID4o0Bw,4-pokojowe mieszkanie 82m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-82m2-balkon-bezposrednio-ID4o0Bw,,,,82.23,FOUR,2023-11-20 12:30:24,ul. Kłobucka,Warszawa,mazowieckie
64827575,4-pokojowe-mieszkanie-75m2-balkon-bez-prowizji-ID4o0C3,4-pokojowe mieszkanie 75m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-75m2-balkon-bez-prowizji-ID4o0C3,,,,75.36,FOUR,2023-11-20 12:30:49,ul. Kłobucka,Warszawa,mazowieckie
64819853,chmielna-duo-mieszkanie-1-pok-b1-43-ID4nYBw,Chmielna Duo | mieszkanie 1-pok. | B1.43,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-b1-43-ID4nYBw,,,,43.44,ONE,2023-11-17 09:45:23,ul. Chmielna,Warszawa,mazowieckie
64845002,3-pokojowe-mieszkanie-63m2-balkon-bezposrednio-ID4o598,3-pokojowe mieszkanie 63m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-63m2-balkon-bezposrednio-ID4o598,,,,63.7,THREE,2023-11-24 14:53:35,ul. Herbu Oksza,Warszawa,mazowieckie
64816785,apartament-przy-palacu-w-wilanowie-z-ogrodkiem-ID4nXO1,Apartament przy Pałacu w Wilanowie z ogródkiem,https://www.otodom.pl/pl/ofertaapartament-przy-palacu-w-wilanowie-z-ogrodkiem-ID4nXO1,2175000PLN,,25000PLN,87,THREE,2023-11-16 12:05:55,ul. Janczarów,Warszawa,mazowieckie
64844928,3-pokojowe-mieszkanie-63m2-balkon-bezposrednio-ID4o57V,3-pokojowe mieszkanie 63m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-63m2-balkon-bezposrednio-ID4o57V,,,,63.7,THREE,2023-11-24 14:53:15,ul. Herbu Oksza,Warszawa,mazowieckie
64819844,chmielna-duo-mieszkanie-1-pok-b1-30-ID4nYBm,Chmielna Duo | mieszkanie 1-pok. | B1.30,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-b1-30-ID4nYBm,,,,44.06,ONE,2023-11-17 09:45:22,ul. Chmielna,Warszawa,mazowieckie
64819842,chmielna-duo-mieszkanie-1-pok-b1-28-ID4nYBk,Chmielna Duo | mieszkanie 1-pok. | B1.28,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-b1-28-ID4nYBk,,,,42.97,ONE,2023-11-17 09:45:22,ul. Chmielna,Warszawa,mazowieckie
64827549,2-pokojowe-mieszkanie-32m2-balkon-ID4o0BD,2-pokojowe mieszkanie 32m2 + balkon,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-32m2-balkon-ID4o0BD,,,,32.55,TWO,2023-11-20 12:30:36,ul. Kłobucka,Warszawa,mazowieckie
64845014,3-pokojowe-mieszkanie-63m2-balkon-bezposrednio-ID4o59k,3-pokojowe mieszkanie 63m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-63m2-balkon-bezposrednio-ID4o59k,,,,63.06,THREE,2023-11-24 14:53:44,ul. Herbu Oksza,Warszawa,mazowieckie
64844952,2-pokojowe-mieszkanie-49m2-balkon-ID4o58k,2-pokojowe mieszkanie 49m2 + balkon,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-49m2-balkon-ID4o58k,,,,49.05,TWO,2023-11-24 14:53:19,ul. Herbu Oksza,Warszawa,mazowieckie
64819824,chmielna-duo-mieszkanie-1-pok-b1-15-ID4nYB2,Chmielna Duo | mieszkanie 1-pok. | B1.15,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-b1-15-ID4nYB2,,,,43.28,ONE,2023-11-17 09:45:19,ul. Chmielna,Warszawa,mazowieckie
