_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64960553,55m2-super-miejsce-dla-rodzin-okazyjna-cena-ID4ozcR,55m2|super miejsce dla rodzin|okazyjna cena!!,https://www.otodom.pl/pl/oferta55m2-super-miejsce-dla-rodzin-okazyjna-cena-ID4ozcR,639288PLN,,11700PLN,54.64,THREE,2024-01-06 15:08:42,,Warszawa,mazowieckie
64998965,luksusowy-apartament-2-pokoje-balkon-garaz-ID4oJcp,Luksusowy apartament-2 pokoje-balkon-garaż,https://www.otodom.pl/pl/ofertaluksusowy-apartament-2-pokoje-balkon-garaz-ID4oJcp,1729847PLN,,30100PLN,57.47,TWO,2024-01-17 10:10:20,,Warszawa,mazowieckie
64996287,5-pokoi-z-oknami-na-4-strony-swiata-ID4oIwd,5 pokoi z oknami na 4 strony świata,https://www.otodom.pl/pl/oferta5-pokoi-z-oknami-na-4-strony-swiata-ID4oIwd,1249000PLN,864PLN,15232PLN,82,FIVE,2024-01-16 14:50:28,,Warszawa,mazowieckie
64995722,metro-imielin-dobra-lokalizacja-i-standard-57-m-ID4oIm6,"Metro Imielin,Dobra Lokalizacja I Standard, 57 m²",https://www.otodom.pl/pl/ofertametro-imielin-dobra-lokalizacja-i-standard-57-m-ID4oIm6,1030000PLN,,18007PLN,57.2,TWO,2024-01-16 13:21:52,ul. Nugat,Warszawa,mazowieckie
64994873,konkurencyjna-cena-cisza-i-spokoj-ID4oI8p,"Konkurencyjna Cena, Cisza I Spokój",https://www.otodom.pl/pl/ofertakonkurencyjna-cena-cisza-i-spokoj-ID4oI8p,634809PLN,,13300PLN,47.73,TWO,2024-01-16 11:06:37,,Warszawa,mazowieckie
64993866,2-pokojowe-mieszkanie-z-ogrodkiem-na-wlochach-ID4oHSa,2-pokojowe mieszkanie z ogródkiem na Włochach,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-z-ogrodkiem-na-wlochach-ID4oHSa,820000PLN,700PLN,19353PLN,42.37,TWO,2024-01-15 23:05:15,ul. Jutrzenki,Warszawa,mazowieckie
64993761,rakowiec-3-pok-53-m2-ID4oHQt,Rakowiec 3 pok. 53 m2,https://www.otodom.pl/pl/ofertarakowiec-3-pok-53-m2-ID4oHQt,829000PLN,,15642PLN,53,THREE,2024-01-15 22:15:35,,Warszawa,mazowieckie
64991813,bliska-wola-37-5-m-nowe-ID4oHl3,"Bliska Wola! 37,5 M Nowe!!",https://www.otodom.pl/pl/ofertabliska-wola-37-5-m-nowe-ID4oHl3,839000PLN,,22373PLN,37.5,TWO,2024-01-15 14:40:12,Ordona Juliusza Konstantego,Warszawa,mazowieckie
64985806,1-pokojowe-mieszkanie-25m2-loggia-ID4oFMa,1-pokojowe mieszkanie 25m2 + loggia,https://www.otodom.pl/pl/oferta1-pokojowe-mieszkanie-25m2-loggia-ID4oFMa,,,,25.74,ONE,2024-01-13 02:23:04,ul. Mangalia,Warszawa,mazowieckie
64989353,5-pok-82-6m2-balkon-super-lokalizacja-ID4oGHn,"5 pok. 82,6m2 + balkon. Super lokalizacja",https://www.otodom.pl/pl/oferta5-pok-82-6m2-balkon-super-lokalizacja-ID4oGHn,1312000PLN,864PLN,15884PLN,82.6,FIVE,2024-01-14 22:35:16,,Warszawa,mazowieckie
