_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64578765,nowa-grochowska-3-pokoje-2-m-garazowe-ID4mXSZ,Nowa Grochowska 3 pokoje + 2 m. garażowe,https://www.otodom.pl/pl/ofertanowa-grochowska-3-pokoje-2-m-garazowe-ID4mXSZ,1300000PLN,800PLN,20237PLN,64.24,THREE,2023-09-05 14:54:17,ul. Kokoryczki,Warszawa,mazowieckie
64604730,stylowy-penthouse-w-najlepszej-czesci-powisla-ID4n4DM,Stylowy penthouse w najlepszej części Powiśla,https://www.otodom.pl/pl/ofertastylowy-penthouse-w-najlepszej-czesci-powisla-ID4n4DM,6290000PLN,2000PLN,50595PLN,124.32,FIVE,2023-09-13 11:20:27,ul. Leona Kruczkowskiego,Warszawa,mazowieckie
64635773,mieszkanie-dla-pary-fort-cze-taras-ID4ncIt,Mieszkanie dla pary | Fort Cze | Taras,https://www.otodom.pl/pl/ofertamieszkanie-dla-pary-fort-cze-taras-ID4ncIt,2650000PLN,,32801PLN,80.79,TWO,2023-09-21 21:20:30,ul. Fort Piłsudskiego,Warszawa,mazowieckie
64586843,mieszkanie-na-cele-biurowe-w-centrum-ID4mZZh,Mieszkanie na cele biurowe w Centrum,https://www.otodom.pl/pl/ofertamieszkanie-na-cele-biurowe-w-centrum-ID4mZZh,3500000PLN,3300PLN,17725PLN,197.46,FOUR,2023-09-07 14:20:28,ul. Grzybowska,Warszawa,mazowieckie
64596261,apartament-2pok-47m2-metro-raclawicka-wiktorska-ID4n2rb,"Apartament 2pok, 47m2, metro Racławicka, Wiktorska",https://www.otodom.pl/pl/ofertaapartament-2pok-47m2-metro-raclawicka-wiktorska-ID4n2rb,1090000PLN,1050PLN,23191PLN,47,TWO,2023-09-11 11:05:07,ul. Wiktorska,Warszawa,mazowieckie
64635587,3m-wysokosci-do-wprowadznia-garaz-ID4ncFt,3m wysokości | Do wprowadznia | Garaż,https://www.otodom.pl/pl/oferta3m-wysokosci-do-wprowadznia-garaz-ID4ncFt,845000PLN,360PLN,18306PLN,46.16,TWO,2023-09-21 19:45:17,ul. Kawcza,Warszawa,mazowieckie
64637015,klucze-we-wrzesniu-duzy-balkon-super-cena-ID4nd2w,Klucze we wrześniu- duży balkon - Super cena!,https://www.otodom.pl/pl/ofertaklucze-we-wrzesniu-duzy-balkon-super-cena-ID4nd2w,695420PLN,,11000PLN,63.22,FOUR,2023-09-22 11:35:23,ul. Lewandów,Warszawa,mazowieckie
64659762,mieszkanie-w-apartamentowcu-ID4niXo,Mieszkanie w apartamentowcu,https://www.otodom.pl/pl/ofertamieszkanie-w-apartamentowcu-ID4niXo,3200000PLN,1PLN,20367PLN,157.12,FOUR,2023-09-28 17:15:39,Srebrnych Świerków,Warszawa,mazowieckie
64601931,dwupoziomowe-2x-taras-nowa-super-cena-ID4n3UD,Dwupoziomowe. 2x taras. Nowa Super Cena.,https://www.otodom.pl/pl/ofertadwupoziomowe-2x-taras-nowa-super-cena-ID4n3UD,1650000PLN,1000PLN,15665PLN,105.33,FIVE,2023-09-12 14:46:37,ul. Żegańska,Warszawa,mazowieckie
64659764,dwupokojowe-mieszkanie-przy-wiatracznej-ID4niXq,Dwupokojowe mieszkanie przy Wiatracznej,https://www.otodom.pl/pl/ofertadwupokojowe-mieszkanie-przy-wiatracznej-ID4niXq,745500PLN,770PLN,15862PLN,47,TWO,2023-09-28 17:15:47,ul. Józefa Dwernickiego,Warszawa,mazowieckie
64616618,wyjatkowa-propozycja-na-rynku-ID4n7Jv,Wyjątkowa propozycja na rynku!,https://www.otodom.pl/pl/ofertawyjatkowa-propozycja-na-rynku-ID4n7Jv,3950000PLN,2000PLN,23235PLN,170,FOUR,2023-09-16 13:11:34,,Warszawa,mazowieckie
64614044,3pok-przy-hali-koszyki-wynajem-biuro-koszykowa-ID4n740,⭐️3pok przy Hali Koszyki -wynajem/biuro Koszykowa⭐,https://www.otodom.pl/pl/oferta3pok-przy-hali-koszyki-wynajem-biuro-koszykowa-ID4n740,1850000PLN,1200PLN,27194PLN,68.03,THREE,2023-09-15 14:13:14,ul. Koszykowa,Warszawa,mazowieckie
64639827,bezposrednio-mokotow-zwierzyniecka-klimatyzacja-ID4ndLR,Bezpośrednio Mokotów Zwierzyniecka klimatyzacja,https://www.otodom.pl/pl/ofertabezposrednio-mokotow-zwierzyniecka-klimatyzacja-ID4ndLR,962000PLN,1250PLN,15197PLN,63.3,THREE,2023-09-22 22:29:56,ul. Zwierzyniecka,Warszawa,mazowieckie
64591958,apartament-miasteczko-wilanow-ul-kieslowskiego-ID4n1jM,"Apartament Miasteczko Wilanów, ul. Kieślowskiego",https://www.otodom.pl/pl/ofertaapartament-miasteczko-wilanow-ul-kieslowskiego-ID4n1jM,1150000PLN,800PLN,22772PLN,50.5,TWO,2023-09-08 19:36:16,ul. Krzysztofa Kieślowskiego,Warszawa,mazowieckie
